Record_number,Model_type,Temp_effect,Model_output_units,Model_temp_min,Model_temp_max,Model_N,Model_R2,T_depth,Model_paramA,Model_paramB,Model_paramC,Model_paramD,Model_paramE,WC_effect,R10,Q10_0_10,Q10_5_15,Q10_10_20,Q10_0_20,Q10_other1,Q10_other1_temp_min,Q10_other1_temp_max,Q10_other2,Q10_other2_temp_min,Q10_other2_temp_max
5998,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,0,30,,0.9294,5,19.3,0.0649,0,,,None,0.855,1.914,1.914,1.914,1.914,1.914,0,30,,,
5999,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,0,30,,0.8925,5,16.07,0.062,0,,,None,0.692,1.859,1.859,1.859,1.859,1.859,0,30,,,
6000,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,0,30,,0.8975,5,12.85,0.0682,0,,,None,0.588,1.978,1.978,1.978,1.978,1.978,0,30,,,
6001,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,0,30,,0.8714,5,14.11,0.0692,0,,,None,0.652,1.998,1.998,1.998,1.998,1.998,0,30,,,
6002,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,0,30,,0.9267,5,9.67,0.0876,0,,,None,0.538,2.401,2.401,2.401,2.401,2.401,0,30,,,
6003,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,31,,0.3,4,1.19,0.04,0,,,Positive,1.78,,2.01,2.01,,2.01,3,31,,,
6004,"Q10, R=a b^((T-c)/10)",Positive,,5,18,,,5,,2.4,10,,,,,,,,,,,,,,
6005,"Q10, R=a b^((T-c)/10)",Positive,,4,17,,,5,,2.4,10,,,,,,,,,,,,,,
6006,"Q10, R=a b^((T-c)/10)",Positive,,5,18,,,5,,2.9,10,,,,,,,,,,,,,,
6011,Other,Positive,mg CO2/m2/hr,,,,0.78,,,,,,,Positive,,,,,,,,,,,
6012,Other,Positive,mg CO2/m2/hr,,,,0.75,,,,,,,Positive,,,,,,,,,,,
6013,Other,Positive,mg CO2/m2/hr,,,,0.76,,,,,,,Positive,,,,,,,,,,,
6014,"Q10, R=a b^((T-c)/10)",Positive,g C/m2/day,3,20,173,0.7631,1,3.1,2.62,10,,,,,,,,,,,,,,
6015,"Q10, R=a b^((T-c)/10)",Positive,g C/m2/day,3,20,184,0.7654,1,4.3,1.89,10,,,,,,,,,,,,,,
6016,"Q10, R=a b^((T-c)/10)",Positive,g C/m2/day,3,20,176,0.7998,1,3.78,2.17,10,,,,,,,,,,,,,,
6017,"Q10, R=a b^((T-c)/10)",Positive,g C/m2/day,3,20,169,0.7634,1,3.957,2.5,10,,,,,,,,,,,,,,
6018,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,2,26,,0.3,10,0.89,0.056,0,,,None,1.503,,1.751,1.751,,1.751,2,26,,,
6019,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,2,26,,0.41,10,0.89,0.071,0,,,None,1.746,,2.034,2.034,,2.034,2,26,,,
6020,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,6,24,,0.85,10,0.33,0.114,0,,,None,0.995,,3.127,3.127,,3.127,6,24,,,
6021,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,6,23,,0.57,10,0.37,0.1,0,,,None,0.97,,2.718,2.718,,2.718,6,23,,,
6022,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,6,24,,0.72,10,0.79,0.087,0,,,None,1.819,,2.387,2.387,,2.387,6,24,,,
6023,"Exponential, R=a exp(b(T-c))",Positive,g C/m2/day,6,23,,0.64,10,0.55,0.103,0,,,None,1.486,,2.801,2.801,,2.801,6,23,,,
6031,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.771,5,0.372,0.1016,0,,,Mixed,1.028,,2.762,2.762,,2.762,3,30,,,
6032,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.729,5,0.38,0.1028,0,,,Mixed,1.062,,2.795,2.795,,2.795,3,30,,,
6033,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.748,5,0.382,0.0986,0,,,Mixed,1.024,,2.68,2.68,,2.68,3,30,,,
6034,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.767,5,0.343,0.1067,0,,,Mixed,0.997,,2.907,2.907,,2.907,3,30,,,
6035,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.771,5,0.372,0.1016,0,,,Mixed,1.028,,2.762,2.762,,2.762,3,30,,,
6036,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.729,5,0.38,0.1028,0,,,Mixed,1.062,,2.795,2.795,,2.795,3,30,,,
6037,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.748,5,0.382,0.0986,0,,,Mixed,1.024,,2.68,2.68,,2.68,3,30,,,
6038,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.767,5,0.343,0.1067,0,,,Mixed,0.997,,2.907,2.907,,2.907,3,30,,,
6039,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.771,5,0.372,0.1016,0,,,Mixed,1.028,,2.762,2.762,,2.762,3,30,,,
6040,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.729,5,0.38,0.1028,0,,,Mixed,1.062,,2.795,2.795,,2.795,3,30,,,
6041,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.748,5,0.382,0.0986,0,,,Mixed,1.024,,2.68,2.68,,2.68,3,30,,,
6042,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,30,,0.767,5,0.343,0.1067,0,,,Mixed,0.997,,2.907,2.907,,2.907,3,30,,,
6046,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,5,20,58,0.22,6,4.43,1.34,10,,,,4.43,,1.34,,,,,,,,
6047,"Q10, R=a b^((T-c)/10)",Positive,umol CO2/m2/s,5,20,60,0.31,6,3.51,1.47,10,,,,3.51,,1.47,,,,,,,,
6058,Other,Positive,,,,,,,,,,,,Positive,,,,,,,,,,,
6059,Other,Positive,,,,,,,,,,,,Positive,,,,,,,,,,,
6060,Other,Positive,,,,,,,,,,,,Positive,,,,,,,,,,,
6061,Other,Positive,,,,,,,,,,,,Positive,,,,,,,,,,,
6062,"R10 (L&T), R=a exp(b((1/c)-(1/T-d))",Positive,,,,,0.75,,,,,,,,,,,,,,,,,,
6063,"R10 (L&T), R=a exp(b((1/c)-(1/T-d))",Positive,,,,,0.82,,,,,,,,,,,,,,,,,,
6064,"R10 (L&T), R=a exp(b((1/c)-(1/T-d))",Positive,,,,,0.75,,,,,,,,,,,,,,,,,,
6065,"R10 (L&T), R=a exp(b((1/c)-(1/T-d))",Positive,,,,,0.82,,,,,,,,,,,,,,,,,,
6066,"R10 (L&T), R=a exp(b((1/c)-(1/T-d))",Positive,,,,,0.75,,,,,,,,,,,,,,,,,,
6067,"R10 (L&T), R=a exp(b((1/c)-(1/T-d))",Positive,,,,,0.82,,,,,,,,,,,,,,,,,,
6075,"Q10, R=a b^((T-c)/10)",Positive,,-10,15,,0.83,5,0.89,2.87,0,,,Mixed,,2.87,2.87,,,2.87,-10,15,,,
6076,"Q10, R=a b^((T-c)/10)",Positive,,-10,15,,0.67,5,0.89,2.87,0,,,Mixed,,2.87,2.87,,,2.87,-10,15,,,
6077,"Q10, R=a b^((T-c)/10)",Positive,,-10,15,,0.83,5,0.91,3.42,0,,,Mixed,,3.42,3.42,,,3.42,-10,15,,,
6078,"Q10, R=a b^((T-c)/10)",Positive,,-10,15,,0.67,5,0.91,3.42,0,,,Mixed,,3.42,3.42,,,3.42,-10,15,,,
6079,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,20,,0.96,5,0.45,0.1004,0,,,Mixed,1.228,2.729,2.729,2.729,2.729,,,,,,
6080,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,30,,0.75,5,0.42,0.0688,0,,,Mixed,0.836,1.99,1.99,1.99,1.99,,,,,,
6081,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,30,,0.74,5,0.57,0.0574,0,,,Mixed,1.012,1.775,1.775,1.775,1.775,,,,,,
6082,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,30,,0.65,5,0.33,0.0781,0,,,Mixed,0.721,2.184,2.184,2.184,2.184,,,,,,
6083,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.9,5,0.59,0.0998,0,,,Mixed,1.601,2.713,2.713,2.713,2.713,,,,,,
6084,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.8,5,0.53,0.0783,0,,,Mixed,1.16,2.188,2.188,2.188,2.188,,,,,,
6085,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.72,5,0.82,0.0468,0,,,Mixed,1.309,1.597,1.597,1.597,1.597,,,,,,
6086,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.86,5,0.4,0.0885,0,,,Mixed,0.969,2.423,2.423,2.423,2.423,,,,,,
6087,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,20,,0.81,5,0.6,0.104,0,,,Mixed,1.698,2.829,2.829,2.829,2.829,,,,,,
6088,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,30,,0.56,5,0.46,0.076,0,,,Mixed,0.984,2.138,2.138,2.138,2.138,,,,,,
6089,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.43,5,0.6,0.0547,0,,,Mixed,1.037,1.728,1.728,1.728,1.728,,,,,,
6090,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.43,5,0.4,0.0845,0,,,Mixed,0.931,2.328,2.328,2.328,2.328,,,,,,
6094,Other,Positive,,,,,0.481,,0.365,0.033,2.79,,,Positive,,,,,,,,,,,
6095,Other,Positive,,,,,0.594,,0.44,0.056,2.02,,,Positive,,,,,,,,,,,
6096,Other,Positive,,,,,0.618,,0.319,0.052,2.6,,,Positive,,,,,,,,,,,
6097,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6098,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6099,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6100,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6101,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6102,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6103,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6104,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6105,Other,Positive,,,,,,,,,,,,,,,,,,,,,,,
6116,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,22,,0.9,10,0.499,0.066,0,,,Positive,0.965,1.935,1.935,1.935,1.935,,,,,,
6117,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,22,,0.85,10,0.827,0.079,0,,,Positive,1.822,2.203,2.203,2.203,2.203,,,,,,
6118,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,-2,22,,0.95,10,0.402,0.089,0,,,Positive,0.979,2.435,2.435,2.435,2.435,,,,,,
6119,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,0,20,,0.84,5,,,,,,Positive,,3,3,3,3,,,,,,
6120,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,0,20,,0.78,5,,,,,,Positive,,3.5,3.5,3.5,3.5,,,,,,
6121,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,2,22,,0.84,5,,,,,,Positive,,2.2,2.2,2.2,2.2,,,,,,
6122,"Exponential, R=a exp(b(T-c))",Positive,mg C/m2/hr,2,22,,0.78,5,,,,,,Positive,,2.8,2.8,2.8,2.8,,,,,,
6123,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6124,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6125,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6126,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6127,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6128,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6129,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6130,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6131,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6132,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6133,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6134,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6135,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6136,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6137,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6138,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6139,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6140,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6141,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6142,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6143,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6144,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6145,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6146,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6147,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6148,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6149,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6150,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6151,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6152,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6153,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6154,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6155,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6156,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6157,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6158,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6159,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6160,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6161,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6162,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6163,Other,Positive,umol CO2/m2/s,,,,0.28,5,18.8,8.9,1.83,0.19,0.06,,,,,1.77,,,,,,,
6164,Other,Positive,umol CO2/m2/s,,,,0.27,5,1.15,2.07,4.18,0.09,0.06,,,,,1.88,,,,,,,
6165,Other,Positive,umol CO2/m2/s,,,,0.36,5,1.32,2.02,8.44,0.1,0.05,,,,,1.67,,,,,,,
6166,Other,Positive,umol CO2/m2/s,,,,0.35,5,,,,,,,,,,1.19,,,,,,,
6167,Other,Positive,umol CO2/m2/s,,,,0.345,5,,,,,,,,,,2.03,,,,,,,
6170,"Linear, R=a+b(T-c)",Positive,g C/m2/day,5,17,,0.71,,-38,53,0,,,,,,3.01,,,,,,,,
6171,"Linear, R=a+b(T-c)",Positive,g C/m2/day,5,17,,0.71,,-38,53,0,,,,,,3.01,,,,,,,,
6172,"Linear, R=a+b(T-c)",Positive,g C/m2/day,5,17,,0.71,,-38,53,0,,,,,,3.01,,,,,,,,
6189,Other,Positive,umol CO2/m2/s,23,29,,,5,,,,,,Positive,,,,,,,,,,,
6190,Other,Positive,umol CO2/m2/s,23,29,,,5,,,,,,Positive,,,,,,,,,,,
6245,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.235,5,0.952,0.042,0,,,Positive,1.449,1.52,1.52,1.52,1.52,,,,,,
6246,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.125,5,1.308,0.031,0,,,Positive,1.783,1.36,1.36,1.36,1.36,,,,,,
6247,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.68,5,0.795,0.092,0,,,Positive,1.995,2.51,2.51,2.51,2.51,,,,,,
6248,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.703,5,0.582,0.1,0,,,Positive,1.582,2.72,2.72,2.72,2.72,,,,,,
6249,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.763,5,0.738,0.116,0,,,Positive,2.354,3.19,3.19,3.19,3.19,,,,,,
6250,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,,0.665,5,0.392,0.12,0,,,Positive,1.301,,3.32,3.32,,3.32,5,25,,,
6251,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.714,5,0.784,0.093,0,,,Negative,1.987,2.535,2.535,2.535,2.535,2.535,0,25,,,
6252,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,23,,0.688,5,0.995,0.079,0,,,Positive,2.192,2.203,2.203,2.203,2.203,2.203,0,23,,,
6253,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,26,,0.786,5,0.778,0.08,0,,,None,1.731,,2.226,2.226,,2.226,5,26,,,
6254,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,7,27,,0.426,5,1.344,0.05,0,,,Negative,2.216,,,1.649,,1.649,7,27,,,
6255,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,17,27,,0.61,5,0.549,0.1,0,,,None,1.492,,,,,2.718,17,27,,,
6259,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.74,5,0.8094,0.058,0,,,None,1.446,1.786,1.786,1.786,1.786,,,,,,
6260,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.74,5,0.5032,0.0721,0,,,None,1.035,2.056,2.056,2.056,2.056,,,,,,
6261,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,,,,0.52,5,0.5241,0.0624,0,,,None,0.978,1.866,1.866,1.866,1.866,,,,,,
6262,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.33,5,0.443,0.075,0,,,None,0.938,2.12,2.12,2.12,2.12,,,,,,
6263,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.61,5,0.109,0.12,0,,,None,0.362,3.32,3.32,3.32,3.32,,,,,,
6264,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,25,,0.66,5,0.333,0.096,0,,,None,0.87,2.61,2.61,2.61,2.61,,,,,,
6279,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,6,20,,0.732,10,0.609,0.098,0,,,,1.623,,2.664,2.664,,,,,,,
6280,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,6,20,,0.802,10,0.647,0.101,0,,,,1.776,,2.746,2.746,,,,,,,
6281,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,6,20,,0.696,10,0.336,0.12,0,,,,1.116,,3.32,3.32,,,,,,,
6292,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,4,17,,0.8,10,0.09,0.14,0,,,None,2.304,,4.055,,,,,,,,
6293,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,4,17,,0.5,10,0.09,0.13,0,,,None,2.085,,3.669,,,,,,,,
6294,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,4,17,,0.8,10,0.1,0.11,0,,,None,1.897,,3.004,,,,,,,,
6295,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,4,17,,0.9,10,0.03,0.13,0,,,None,0.695,,3.669,,,,,,,,
6296,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,5,16,,0.9,10,0.13,0.13,0,,,None,3.011,,3.669,,,,,,,,
6297,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,5,16,,0.8,10,0.13,0.12,0,,,None,2.725,,3.32,,,,,,,,
6298,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,5,16,,0.9,10,0.1,0.11,0,,,None,1.897,,3.004,,,,,,,,
6299,"Exponential, R=a exp(b(T-c))",Positive,gCO2/m2/hr,5,16,,0.9,10,0.04,0.12,0,,,None,0.838,,3.32,,,,,,,,
6303,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/day,5,27,,0.786,5,1.101,0.106,0,,,Negative,0.836,,2.886,2.886,,2.886,5,27,,,
6304,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/day,3,27,,0.76,5,0.453,0.133,0,,,Negative,0.451,,3.781,3.781,,3.781,3,27,,,
6305,"Exponential, R=a exp(b(T-c))",Positive,mg CO2/m2/day,4,27,,0.662,5,1.058,0.118,0,,,Negative,0.906,,3.254,3.254,,3.254,4,27,,,
6321,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,18,,0.722,5,0.638,0.098,0,,,,1.7,,2.66,,,,,,,,
6322,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,18,,0.687,5,0.725,0.111,0,,,,2.2,,3.03,,,,,,,,
6323,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,3,18,,0.749,5,0.705,0.104,0,,,,2,,2.83,,,,,,,,
6324,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,2,19,,0.771,5,0.701,0.105,0,,,,2,,2.86,,,,,,,,
6330,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,-5,15,,,,4.84,0.18,0,,,Positive,,,,,,,,,,,
6331,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,-5,15,,,,4.84,0.18,0,,,Positive,,,,,,,,,,,
6332,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,-5,15,,,,4.84,0.18,0,,,Positive,,,,,,,,,,,
6333,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,-5,15,,,,4.84,0.18,0,,,Positive,,,,,,,,,,,
6354,"R10 (L&T), R=a exp(b((1/c)-(1/T+d))",Positive,g CO2/m2/day,12,26,,,,10.31,487.39,50,46.02,,,,,,,,3.21,12,26,,,
6355,"R10 (L&T), R=a exp(b((1/c)-(1/T+d))",Positive,g CO2/m2/day,12,26,,,,16.08,320.95,50,46.02,,,,,,,,2.16,12,26,,,
6356,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6357,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6358,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6359,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6360,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6361,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6362,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6363,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6364,"Linear, R=a+b(T-c)",Positive,umol CO2/m2/s,11,22,,,12,,,,,,,,,,,,,,,,,
6365,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,36,0.89,10,0.201,0.105,0,,,None,0.574,,2.858,2.858,,2.858,5,25,,,
6366,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,36,0.91,10,0.305,0.094,0,,,None,0.781,,2.56,2.56,,2.56,5,25,,,
6367,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,36,0.86,10,0.379,0.081,0,,,None,0.852,,2.248,2.248,,2.248,5,25,,,
6368,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,5,25,36,0.84,10,0.489,0.075,0,,,None,1.035,,2.117,2.117,,2.117,5,25,,,
6388,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,10,,0.32,,,,,,,,,5.82,,,,,,,,,
6389,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,10,,0.32,,,,,,,,,5.82,,,,,,,,,
6390,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,10,,0.32,,,,,,,,,5.82,,,,,,,,,
6391,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,10,,0.16,,,,,,,,,2.22,,,,,,,,,
6392,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,10,,0.16,,,,,,,,,2.22,,,,,,,,,
6393,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,10,,0.16,,,,,,,,,2.22,,,,,,,,,
6394,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,20,,0.05,,,,,,,,,1.26,1.26,1.26,1.26,,,,,,
6395,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,20,,0.05,,,,,,,,,1.26,1.26,1.26,1.26,,,,,,
6396,"Exponential, R=a exp(b(T-c))",Positive,umol CO2/m2/s,0,20,,0.05,,,,,,,,,1.26,1.26,1.26,1.26,,,,,,
